Store,TotalSales,AvgDailySales,MedianDailySales,StdDailySales,AvgCustomers,AvgBasketSize,DaysOpen,StoreType,Assortment,StabilityCV,Growth_2013_2014_Pct,Growth_2014_2015_Pct,RankWithinType,RankOverall
839,4019692,5127.158163265306,4884.0,1660.714018986388,647.0625,7.815403251539581,784,c,a,0.323905361626047,1.3499664598919514,-23.79602860419761,115,817
840,5738112,7319.0204081632655,7347.0,1920.4290693921423,1055.8354591836735,6.87172806530133,784,a,a,0.262388811930377,-1.0103535177315364,-3.7383360027738233,188,338
841,2318635,2972.608974358974,2907.0,1096.2626858685385,412.1730769230769,7.133115193946663,780,a,a,0.3687880563251482,-2.6401928567060517,-7.71936448252481,599,1110
842,11553523,18574.79581993569,18330.0,3788.985547608027,1149.242765273312,16.06402683335265,622,d,c,0.2039853134504681,-49.49784971081033,28.269285900611337,1,17
843,7423466,9468.706632653062,9254.0,2209.820955318876,1116.2448979591836,8.422157514969461,784,c,a,0.233381499823667,-9.686538287712828,-0.7167025319496343,15,111
844,3255217,4178.712451861361,3976.0,1472.467695792758,454.2284980744544,9.049888717707663,779,a,a,0.3523735391596193,0.7344099599737445,-2.1279004724324544,536,1013
845,3746964,4828.561855670103,4784.5,1022.4685088807432,357.9072164948454,13.444121478363028,776,d,a,0.2117542530142955,4.983021709479427,1.8628245073636789,294,894
846,7185993,9224.637997432606,8727.0,2785.1713483158965,864.620025673941,10.557185195130836,779,a,c,0.3019274413902272,5.914813773093321,0.4593727335619564,81,137
847,5518727,7111.761597938144,6870.5,1791.0227602147463,1010.7538659793814,6.975964565457635,776,c,c,0.251839538706416,1.6142669313657203,-3.8844665015618096,57,407
848,5059150,6630.602883355177,6168.0,2009.0482732225855,753.1743119266055,8.670237749715213,763,a,c,0.3029963200278373,10.322361753401822,6.32302071506514,284,541
849,6393691,8155.218112244898,7941.5,1779.377368862759,889.1390306122449,9.098249691531084,784,c,c,0.2181888141276147,6.36408392111721,4.266392027025889,32,235
850,4787781,6193.765847347995,5871.0,1812.7911974828944,652.2108667529108,9.360347386318956,773,d,a,0.2926799692079226,6.872682770220519,3.702206878565728,193,609
851,3392054,5453.463022508038,5304.0,1205.2140846230516,469.6961414790997,11.56630889158871,622,d,c,0.2209997720070311,-42.85680596771397,3.3407579835438224,316,981
852,3597687,4606.513444302177,4486.0,1374.596980147941,583.9308578745198,7.82804217985609,781,c,a,0.2984029020577782,-1.6377335387289174,-0.0390729901273881,127,930
853,7181892,9243.104247104247,8757.0,2129.0229199095,1020.2509652509652,8.99435952728391,777,a,a,0.2303363527006088,3.891941815506861,4.956512403367,83,139
854,5130172,6577.1435897435895,6417.5,1707.0356720107704,680.7346153846154,9.60242144700782,780,c,a,0.2595405815182027,-3.4351706108527345,-2.140403378605705,74,519
855,4477596,5762.671814671815,5438.0,1677.2923524872742,614.3603603603603,9.246400333265225,777,a,a,0.2910615781063347,4.904509991943237,5.476148079381689,357,694
856,5599626,7142.380102040816,6829.0,1467.8947430473836,957.8864795918367,7.40328897872192,784,a,a,0.205518989759164,-4.255532667112381,4.928656567877519,212,387
857,5815578,7446.322663252241,7285.0,1768.496212086755,922.9833546734956,8.012550463059345,781,c,a,0.2374992720654345,11.344644555520258,13.600071113142914,45,330
858,2957986,4755.604501607717,4604.5,946.9217121797428,418.0996784565916,11.325913614544676,622,a,a,0.1991170022359132,-50.73241599853288,27.129147643004625,560,1054
859,4667332,7503.749196141479,7317.0,1364.0745199930825,726.2524115755627,10.289286932141753,622,c,a,0.1817857292851027,-49.59951173003714,24.644887844291784,90,639
860,4521003,5781.333759590792,5610.5,1479.749147291542,732.0485933503836,7.81643897089054,782,c,c,0.2559529009783859,12.826397506790991,14.554572852362693,96,680
861,2674267,3500.3494764397906,3421.0,951.4999469278266,509.5523560209424,6.783942613894769,764,c,c,0.2718299853578044,21.61302094251872,11.112827118465846,144,1084
862,6715065,8565.13392857143,8314.5,2139.3988499707257,1118.1454081632653,7.624550520081326,784,a,c,0.2497799646581304,-3.220420176883961,0.2834681958956803,114,193
863,6836861,7707.847801578354,7872.0,2765.4636495350637,918.7023675310032,8.281102849961139,887,a,c,0.3587854509748847,1.7859689937262828,3.735584749527264,106,178
864,3316575,4268.436293436293,4245.0,1096.6027501421074,587.967824967825,7.222689136510507,777,a,a,0.2569097146485207,-0.4153030907893493,2.6553406627167586,527,1000
865,5894369,7566.584082156611,7517.0,1693.3303032001804,637.160462130937,11.794876046476308,779,d,c,0.2237905883043529,7.024575280497936,8.308715919562037,84,316
866,5368119,6873.391805377721,6744.0,1757.7295699747244,486.00384122919337,14.000052003851591,781,d,a,0.2557295756949985,7.702157922603902,3.1124616959439666,135,460
867,3809715,4329.221590909091,4325.0,1396.9670087099723,410.0977272727273,10.420434473881,880,d,c,0.322683184349689,3.4344840605016635,8.62851638289111,283,872
868,7480652,9578.29961587708,9431.0,1914.032324262151,652.1075544174136,14.616155145849152,781,d,c,0.1998300743369348,-3.300431832202344,5.392180561003655,21,107
869,4659180,5973.307692307692,5526.0,2050.0335211742718,870.0846153846154,6.726641097495217,780,c,a,0.3431990492996475,0.5546568575605119,3.3247161261105296,91,641
870,5349346,6929.204663212436,6872.0,1362.894351676007,868.5608808290156,7.967060360010208,772,a,a,0.1966884249951073,-0.3301517797244376,7.762695015780406,250,466
871,4889449,6260.498079385403,6014.0,1704.9262865662283,479.62996158770807,12.954303613434956,781,d,c,0.2723307738373433,14.539499679506878,13.643936208818388,181,579
872,6649861,8536.406931964057,8238.0,1943.2979481207688,821.7252888318357,10.368995572765243,779,a,c,0.2276482322842656,-0.8593694579283927,-14.11181829160216,117,197
873,2990009,3833.344871794872,3837.5,984.325402684014,456.2564102564103,8.370676056865713,780,a,a,0.2567797669149259,2.9268708934209404,-1.0706442166910688,556,1047
874,3593615,4583.692602040816,4430.5,1009.93157774199,509.7678571428572,8.92521320950834,784,a,a,0.2203314369930335,7.390810751291895,8.231571128142583,486,932
875,3943035,5061.662387676508,4885.0,1483.5336966375494,470.2310654685495,10.60725057664292,779,d,a,0.2930921865214615,-4.108571905261944,-0.1149968312496399,270,840
876,7069345,9228.909921671018,9042.0,4079.722505106529,1016.9791122715404,8.971384124532804,766,a,a,0.4420589798505521,5.735772675933485,-2.806712835963144,90,150
877,5103191,6331.502481389578,6079.0,1539.618220602506,873.4937965260546,7.185735287646366,806,a,c,0.2431679092171192,0.7871890193905705,2.652463812303091,276,529
878,6801666,8720.084615384616,8333.0,2411.594471562345,795.7294871794871,10.835740011466164,780,d,c,0.2765563154407507,6.730626524318392,-4.994492093468506,39,183
879,2340576,3762.983922829582,3585.5,1014.7831176702628,347.3263665594855,10.705929982925888,622,d,a,0.2696751138142506,-50.12370402592085,27.453522218646697,348,1109
880,5832985,7507.059202059202,7220.0,1592.9943338008236,790.2548262548263,9.454486444780054,777,a,c,0.2121995166048327,7.322173783007432,4.776800497708103,181,324
881,3274150,4203.016688061617,3857.0,1518.4597758850227,620.405648267009,6.6374345148840215,779,a,a,0.3612785502846335,5.766738889010749,-0.9020522088782896,532,1007
882,5081054,6607.352405721716,6228.0,1597.1014718312624,842.3420026007802,7.784882620333137,769,a,a,0.2417157998789701,-13.766145001237597,7.508201046397263,278,531
883,3714779,4768.650834403081,4714.0,1301.1809402870413,502.617458279846,9.44193311124928,779,a,a,0.2728614414164625,-0.1792237799356792,1.513710938354882,466,901
884,3443958,5536.90996784566,5179.5,1465.6397574040525,530.0691318327974,10.333338664973711,622,d,c,0.2647035559392189,-47.34745474769685,32.58861041352549,314,972
885,4235932,5458.675257731959,5491.0,1378.2117970878764,729.2448453608248,7.409815248141502,776,a,a,0.252481001711121,27.948064039655332,15.58653601963938,393,754
886,5018882,6442.724005134788,6246.0,1732.63578562583,609.0012836970475,10.48672249862933,779,a,c,0.268929071654309,5.023202221940756,5.382681636432173,292,553
887,5317050,6887.370466321244,6481.0,2028.9163049037595,577.1282383419689,11.766745797774696,772,d,a,0.2945850400853297,-1.871389419235115,6.949743745841179,142,472
888,6271013,7998.741071428572,7752.0,1752.3440453224034,743.4094387755102,10.67413374082217,784,d,a,0.2190774810278282,12.269268382128232,10.461143864011197,57,250
889,3232661,4144.43717948718,4098.0,1241.374563160271,452.9538461538461,9.047989283630685,780,d,a,0.2995278995431353,3.4338979130800187,2.8509066675626937,324,1016
890,3563801,5729.583601286174,5457.5,1551.8107521704785,444.6768488745981,12.730327071378085,622,a,a,0.2708418028532001,-49.33262253510327,30.678446944310323,492,942
891,6189692,7976.407216494846,7625.5,1929.9837770735812,1097.4600515463917,7.214570626134688,776,a,c,0.2419615404141432,1.719620895157058,-6.212831500446887,147,268
892,5927347,7599.162820512821,7609.0,2802.731287601961,780.0474358974359,9.639833308496918,780,a,a,0.368821060135256,1.4969855742880895,0.2421764524117943,175,313
893,3978679,6396.59003215434,6143.5,1283.8240936652346,827.8536977491962,7.689250115370891,622,a,a,0.2007044514673779,-51.15922785168176,19.605626351873106,429,831
894,6529198,8468.47989623865,7878.0,2641.816133096477,1034.7120622568093,8.058901098086444,771,a,a,0.3119587181484439,-0.0058276421320289,2.3085225455708347,130,217
895,7248912,9329.359073359074,9044.0,1754.934759125469,881.7207207207207,10.522150252134994,777,a,c,0.1881088234814396,5.754800110528676,6.749364291298868,79,133
896,5439130,6937.665816326531,6662.5,1403.6280933073697,1087.7448979591836,6.345409485717394,784,a,c,0.2023199344661697,0.9276275321222692,4.334673018400339,237,439
897,2717511,3492.9447300771208,3267.5,1810.4618005647724,345.61053984575835,10.10270423760499,778,c,c,0.5183196244060808,-9.78970875341927,11.578307936314506,143,1080
898,5173270,6615.434782608696,6585.5,2874.480458801762,710.9194373401534,9.21555224441964,782,a,a,0.4345111928785812,0.1022231019199402,5.070256985628039,263,503
899,4109286,5268.315384615385,5115.0,2134.6650542851858,562.5115384615384,9.189598737579336,780,d,a,0.4051893059627499,2.072745214180713,-0.5667065300537617,252,787
900,3635287,5844.512861736334,5633.0,1179.3797650753102,549.0257234726688,10.58719366727426,622,a,a,0.2017926545763355,-49.5933467102426,30.00241575781144,482,926
901,5669137,7231.0420918367345,6945.5,1942.9145575119296,638.7066326530612,11.218932729515268,784,a,c,0.2686908100984952,-0.9061106059614678,0.4085554629017263,202,362
902,3039385,4886.471061093248,4791.5,926.1422185518044,628.9405144694534,7.74100166656367,622,a,a,0.1895319151536321,-54.07932305557787,14.584275736496965,550,1039
903,7300878,11737.745980707396,11528.0,2210.192279605104,817.7765273311898,14.309483740738512,622,d,c,0.1882978455350678,-49.742818561433445,18.48629028246255,24,126
904,3742423,6016.757234726688,5936.5,1402.980690739137,513.9887459807074,11.614956025282858,622,d,c,0.2331788762627161,-53.37182947802417,20.83443831856143,295,896
905,6645066,8530.25160462131,8170.0,2654.032115728464,1267.4505776636713,6.653586972368073,779,a,a,0.3111317507083411,-24.15851216429251,-17.2702725485075,119,199
906,8535775,10929.289372599233,10407.0,2663.4615289423946,1270.8450704225352,8.525241130482097,781,a,a,0.2436994243761123,-5.410133590335193,-2.728206002495208,34,53
907,4884914,6270.749679075738,6095.0,1400.1045408028062,829.3286264441592,7.518646322303187,779,a,c,0.2232754634545022,13.237859674777184,9.98558293665761,305,583
908,3307400,4234.8271446863,3920.0,1593.0632867112809,363.07426376440463,11.37694331764023,781,a,a,0.3761814195203212,-4.885026701675698,-1.324195593324881,528,1003
909,6512493,10728.98352553542,9903.0,3252.0895683828026,1020.0939044481056,10.354496315419448,607,a,c,0.3031125512163101,-49.55533537588333,20.19636352888944,131,223
910,4452869,5708.80641025641,5417.5,1670.3389837474244,573.5705128205128,9.812290999783174,780,d,c,0.2925898802149785,3.450211649135019,7.157864120328111,228,699
911,7749768,9884.908163265309,9494.0,2244.5120571511748,909.420918367347,10.791750677560398,784,a,c,0.2270645331326719,3.056346030943271,1.7851318978603992,55,90
912,4520528,5765.979591836735,5605.5,1347.9567725376914,758.6454081632653,7.548220885882339,784,c,c,0.2337775829879939,1.1010447367515683,5.33074172625977,97,681
913,6900317,8892.161082474227,8506.5,2469.647846612351,1162.458762886598,7.544833384907104,776,a,a,0.2777331431253352,-4.198348849591937,0.1611978556382177,101,166
914,7453259,9506.707908163266,9263.5,2372.194280913709,1133.428571428571,8.331856303482276,784,c,c,0.249528470194897,2.563531102460296,2.511521302152277,14,109
915,3942303,6338.1077170418,6128.0,1588.560840995464,513.6816720257235,12.265642192980096,622,d,c,0.2506364536412291,-51.96604941238546,30.12566861864583,271,841
916,4176608,5382.226804123711,5260.0,1112.629195445649,704.5567010309278,7.588117846781701,776,a,a,0.2067228372080462,3.043600982721369,4.901935293760779,401,767
917,5221594,6702.944801026958,6504.0,2004.1401096758095,741.2862644415918,8.962584604950225,779,a,a,0.2989939749121543,-0.436886058310354,-0.4236217198645031,259,498
918,4046072,5187.271794871795,5159.5,1631.1399891359797,552.9435897435898,9.276157357698944,780,a,c,0.314450457511894,4.198009192863933,2.663508990234841,419,807
919,3438093,5536.381642512078,5344.0,1651.660624043964,676.6489533011272,8.078615631216666,621,a,a,0.2983285348974858,-51.047005444646096,20.601636445199105,510,973
920,3585330,5764.196141479099,5631.0,1202.14604137093,581.6848874598071,9.845820871653268,622,a,a,0.2085539790570794,-48.32324219848802,40.18066991572528,490,936
921,7389638,9473.894871794872,9691.5,2958.319432233705,1094.5935897435895,8.689957660125854,780,a,a,0.3122601076185721,-8.799348154892385,-1.6502800970912734,67,114
922,5739531,7405.846451612903,7327.0,1509.9467856563288,713.4245161290322,10.320503154755825,775,d,a,0.203885780716866,3.505065482313384,3.250631079306733,91,337
923,4167230,5315.344387755102,5227.5,740.8206927928795,640.0956632653061,8.319017445885516,784,a,a,0.1393739781940564,0.3203496676895287,4.238717222313313,403,770
924,3702496,4752.883183568678,4527.0,1432.6371051404913,450.14505776636713,10.442978434561123,779,a,a,0.3014248509395939,-0.2880893843029583,-2.153135823332942,470,906
925,5147464,6693.711313394018,6539.0,1690.589069978477,1198.8751625487646,5.602993160302949,769,c,a,0.2525637857425421,6.092857083092782,6.300819455458631,72,510
926,5655998,7260.587933247753,7040.0,2007.8751096486928,542.630295250321,13.217572320743123,779,d,c,0.2765444242406613,8.337349513720879,3.268418891806682,103,371
927,5059388,6553.611398963731,6041.0,2084.832036213322,871.4067357512953,7.396217831124828,772,a,a,0.3181195693939039,1.7965467035868803,3.681210967162224,283,540
928,6243438,8014.682926829269,7592.0,2482.275531802988,692.612323491656,11.387988256980083,779,d,c,0.3097159993059156,7.945116411906433,1.5510997385237075,64,259
929,4559231,5815.345663265306,5624.5,1333.1016826187108,711.1581632653061,8.117964536146301,784,a,c,0.2292385972926288,2.2597653344910977,3.032548419361984,344,674
930,5569973,7150.1578947368425,6987.0,1747.2964594471623,1170.7008985879334,6.065245220952211,779,a,a,0.2443717306904969,-4.9514187371416,-1.0839559034147002,217,392
931,3140234,3588.8388571428573,3552.0,1226.4619400858885,441.7017142857143,8.149123754090185,875,a,c,0.3417433852302575,2.686286280603116,3.354435428314515,541,1024
932,4607215,7395.208667736758,7199.0,1896.2815487196997,731.0674157303371,10.034648991644644,623,a,a,0.2564202896657466,-52.45504550419289,22.73702277734748,338,659
933,5718554,7331.479487179487,7261.5,2417.794707706986,905.2923076923076,7.982069637132769,780,a,c,0.3297826464542346,1.6646683990074913,6.251358349862449,194,349
934,5268860,6763.620025673941,6483.0,1848.0549976819057,679.6110397946085,9.856762577535626,779,a,c,0.2732345978435951,3.239001236488373,1.73477074324284,254,481
935,4430153,5650.705357142857,5608.0,1676.2373577027338,600.4260204081633,9.324528394548032,784,a,c,0.296642144964055,4.487096666140293,6.043673213070722,364,706
936,5496846,7056.284980744545,6842.0,1423.9169314531705,891.3863928112966,7.869434507959772,779,a,a,0.2017941360558436,-7.145016121871482,0.0856639963592801,226,416
937,5648895,7232.900128040973,7050.0,1895.194974141923,585.4865556978233,12.230044342125304,781,d,a,0.2620242144357156,2.6856517370762325,8.783749298218751,105,374
938,7375962,9408.114795918367,8957.5,1923.272627204668,963.7079081632652,9.696003756419358,784,a,a,0.2044269940285022,1.0984905491465875,1.4738572594152808,70,117
939,4656745,5977.849807445443,5852.0,1475.554082425936,576.5096277278562,10.275528312606925,779,d,a,0.2468369279850634,2.714690701196605,1.261938357282038,208,643
940,5657022,7252.592307692307,6857.5,1967.9182925371924,743.0179487179487,9.648161507230846,780,d,c,0.2713399856283058,7.49440301647954,7.514367091293586,101,369
941,3129057,5030.638263665594,4645.5,1267.752265284578,554.0948553054662,8.981605909500605,622,a,a,0.2520062462930549,-49.43851048566408,26.65531787908793,542,1025
942,4731583,6058.364916773367,5922.0,1589.7513065460976,470.4174135723432,12.75855221458204,781,d,c,0.2624060003623528,6.594515013170556,7.249410329826452,200,622
943,5428994,6969.183568677792,6743.0,1481.38313780183,605.8241335044929,11.431045586323105,779,d,c,0.2125619340061207,5.193912974152483,4.3360914040314,127,446
944,6217518,7930.507653061224,7550.5,2195.4066968188104,1229.5242346938776,6.385561564546348,784,c,a,0.2768305375723797,-4.139367226026634,-2.011433843268627,39,261
945,3429965,4374.955357142857,4273.0,1104.6450060177356,530.8864795918367,8.239783572278403,784,a,c,0.2524928635475594,-0.7404372012966608,2.986301666716328,511,974
946,3274470,4203.427471116816,4026.0,1137.461014135788,532.6367137355584,7.805768605294903,779,a,a,0.2706032212882631,-3.8780537098281656,3.2056348375893315,531,1006
947,6470539,8392.398184176394,8343.0,1749.954678729449,1140.2970168612192,7.329636949884816,771,a,a,0.2085166409321395,-5.947357111179184,-0.936065604425796,135,228
948,6437314,6936.760775862069,6689.0,1838.0129892183363,1712.427801724138,4.018879588706811,928,b,b,0.2649670427750792,26.218670277258244,13.62013423891756,13,233
949,4194405,5350.006377551021,4980.5,1842.5656078187185,496.9119897959184,10.508256994534152,784,a,a,0.3444043759555587,0.8759652703498485,0.3741274437425935,397,762
950,4450296,5742.317419354838,5436.0,1597.6966842866054,562.3135483870968,10.099697972475262,775,a,a,0.2782320390199032,-3.763958807726167,2.1354654613849773,361,701
951,6058267,7776.97946084724,7572.0,1938.2296707684095,718.8331193838254,10.705209428003313,779,d,c,0.2492265384686068,8.737150384073946,7.555678132482696,75,285
952,4085326,6568.048231511254,6470.5,1285.4844926807918,530.2202572347267,12.33955809586084,622,d,c,0.1957178825991983,-53.53097907030284,14.526878485640896,256,798
953,4162942,5323.455242966752,5244.0,1888.7039957403629,542.5946291560102,9.698508719056138,782,a,a,0.3547891190098166,3.558361327231266,3.37317491894839,405,774
954,5426552,6966.048780487805,6557.0,2043.24214495322,905.397946084724,7.5902594073343215,779,a,a,0.2933143607429834,7.434612867555795,-4.580758140079364,243,447
955,3676529,4719.5494223363285,4526.0,1380.1196368017927,456.7021822849807,10.187936500511055,779,d,c,0.2924261435360897,23.632072086311325,5.499950948561391,299,915
956,2992188,3855.9123711340208,3638.5,1499.1825884800014,496.2860824742268,7.677632497188977,776,a,a,0.3888010006926306,-10.175283655512873,-15.756102949298576,555,1046
957,6192726,7898.885204081633,7459.0,2509.547441219178,850.6683673469388,9.16158662681272,784,d,c,0.3177090660745906,4.105470434767216,7.568156505382699,67,266
958,3327635,4244.432397959184,4172.5,972.203567035311,562.7321428571429,7.510677066298246,784,a,a,0.2290538465173265,-15.609853528628497,1.907439864000913,525,997
959,5528325,7051.434948979592,6987.0,1930.9657595619765,744.5956632653061,9.401326580841634,784,a,c,0.2738401153146005,-0.36927059897739,5.804822077844668,221,406
960,5251132,6723.600512163893,6406.0,1782.3124525925325,553.0614596670935,12.01205423023888,781,d,a,0.2650830383762525,5.0337861904035,4.3447845246199615,148,486
961,5080588,6521.935815147625,6224.0,1462.0228120025631,688.8356867779204,9.395111808078676,779,d,c,0.2241700705804125,2.9196393246776084,2.5214224317450755,165,532
962,5125011,6690.614882506528,6114.0,2135.9058696886377,908.748041775457,7.243301934450403,766,c,a,0.3192390994246639,5.93652676927992,6.63720453482171,75,522
963,8385406,10764.320924261874,10216.0,4507.548865345991,1016.2130937098844,10.444154652727722,779,a,c,0.4187490225404144,1.8710616732412515,5.856526617357109,36,55
964,7534699,9759.97279792746,9463.0,2387.7751634995093,1395.30310880829,6.944423072425982,772,a,a,0.2446497764836553,4.081161552605981,-5.997396069038982,62,102
965,6626600,8484.763124199744,7824.0,2498.334722595354,905.4852752880922,9.24421365817821,781,a,c,0.2944495545750417,3.4086510651644004,-4.089696830392001,120,202
966,3753283,4818.078305519897,4712.0,1055.456063307444,610.2567394094993,7.873126211590423,779,a,a,0.219061625067041,3.8755745852732817,2.006444244947719,463,892
967,6731473,8641.172015404365,8373.0,2227.2684294327846,923.3247753530168,9.323782714728267,779,a,c,0.2577507339817212,-10.729497171101826,-1.6331067859691528,112,191
968,5609742,7191.976923076923,7167.0,1799.5567659909757,875.9666666666667,8.163363064261274,780,c,a,0.2502172608781225,6.186528343632406,2.4349232165524444,51,381
969,2645117,3503.4662251655627,3393.0,946.129109387101,599.1337748344371,5.788568185482787,755,a,c,0.2700551535479381,25.09729919631608,13.142777053824837,582,1085
970,2573975,3295.742637644046,3330.0,1185.538583259798,400.1690140845071,8.186374954153916,781,a,a,0.3597181921059459,-2.674806334728556,-6.133714361440952,587,1091
971,6392792,8270.106080206986,7970.0,2397.1299563420653,985.3285899094436,8.262354524918331,773,c,a,0.2898548015096402,2.324238487079544,3.8731299253927327,33,236
972,2402627,3422.545584045584,3295.5,1468.5455467514334,387.8034188034188,8.637678437010438,702,a,a,0.4290799087080543,-20.72004288194188,70.8898366279875,597,1106
973,5017528,6440.985879332477,6046.0,1941.35235602334,789.8729139922979,8.042516403389303,779,d,c,0.3014060878867405,26.970934442721823,14.776568587934973,170,554
974,7178474,11540.95498392283,11199.5,2171.218636697064,1561.4212218649518,7.361519466364929,622,a,a,0.1881316268646475,-51.42927685156554,30.599272411530755,84,140
975,6010559,7715.736842105263,7417.0,2031.3207143483428,743.8331193838254,10.28593959550629,779,a,c,0.2632698283932258,-4.297829337682584,3.784973239760556,163,293
976,5433498,6974.965340179718,6609.0,2163.969428857191,717.7394094993582,9.571819813394622,779,a,a,0.3102480547668834,4.807102983319253,-1.4748274640947454,241,443
977,2974291,4774.142857142857,4079.0,1831.7900318313175,510.58105939004815,9.098637028758157,623,a,a,0.3836898238373148,-54.15215552542191,17.376427024628942,558,1049
978,5626588,7213.574358974359,6852.5,1968.270757530949,971.5769230769232,7.331588413963432,780,c,c,0.2728565146184757,10.482720118317117,4.747480640629213,50,377
979,4898808,6264.460358056266,5921.5,1856.626093496303,636.3823529411765,9.674234384098463,782,a,c,0.2963744660158366,7.569567657930191,7.561762156313703,303,578
980,5468281,7019.616174582799,6517.0,1963.9419642301064,554.7676508344031,12.52372527440568,779,a,a,0.2797791097668998,-0.794889992902768,-2.355721413482167,231,429
981,5700952,7308.912820512821,6976.0,1999.275776471924,754.225641025641,9.570142570422204,780,d,c,0.2735394203719135,1.7754561999820986,4.888375240504783,97,355
982,6285458,8058.279487179487,7540.5,2371.8765397323527,691.6628205128205,11.499229424655525,780,d,a,0.2943403171242629,8.194693256135135,1.188948383427859,56,249
983,7941077,10259.789405684754,9860.0,3233.18963876202,1379.9302325581396,7.3477476814108655,774,a,a,0.3151321641134827,-20.67082491895145,-9.809156247723005,50,82
984,4708162,6067.219072164949,5908.0,1832.4117204481597,740.3492268041238,8.084053156431057,776,c,a,0.3020183874445636,5.214389130192672,7.711069853346032,86,630
985,6516900,8387.258687258687,8111.0,2253.499137939861,774.7541827541828,10.768316067181903,777,c,c,0.2686812487807504,-1.125871327971437,8.758367532597342,29,222
986,4802035,6220.252590673576,5732.0,2140.170593872192,828.0867875647668,7.417854442647092,772,a,a,0.3440649013323169,-21.62693185909677,-12.51562224548666,316,605
987,5368327,6847.355867346939,6690.5,2058.5839079064644,867.4655612244898,7.793733456286317,784,c,a,0.3006392464167455,-0.9821904283578184,1.4279651201130874,65,459
988,3683288,4698.071428571428,4548.0,989.2181168774766,722.5076530612245,6.486385262099403,784,a,a,0.2105583390796325,-2.650230722329646,0.2156594948780869,475,914
989,3260812,5242.463022508038,5114.5,1363.432456059906,573.5450160771704,9.07577368260058,622,a,a,0.2600747874054872,-51.45392967516099,22.99093576098825,534,1011
990,4999125,6409.134615384615,6202.5,1718.8457387933756,573.4807692307693,11.04846109468524,780,d,a,0.2681868679536585,3.0852184938868734,1.116420721685293,171,556
991,4484520,5756.765083440308,5704.0,1341.034925333549,536.7509627727857,10.653630497028686,779,a,a,0.2329493918713339,1.6589806657371968,5.997218816564802,354,689
992,4452757,5715.991014120667,5589.0,1523.9217811406313,701.1424903722722,8.09838441552116,779,a,a,0.266606748921747,-3.0641941376404653,-3.865188440195028,360,700
993,5942063,7618.029487179487,7292.0,2158.206228247896,752.8294871794872,10.01248644053566,780,d,c,0.2833024251061221,-2.4886485617188385,9.077457422364269,81,306
994,3536283,4539.516046213093,4218.0,1733.8653900858524,442.01155327342747,10.04643321954831,779,a,a,0.3819493911762376,2.4415002457732715,20.71235816013928,498,953
995,7226190,9264.346153846154,8892.5,2133.758178601247,788.1205128205128,11.65794699119652,780,d,a,0.2303193493817589,8.392152870468822,5.341415529048852,26,134
996,4993206,6510.0469361147325,6101.0,2249.458994520485,696.7144719687093,9.1510068366904,767,c,a,0.3455365247893261,9.879004390543756,14.250655757954473,79,557
997,4028334,5157.918053777209,4870.0,1583.649829671888,412.3226632522407,12.305365434040873,781,d,c,0.3070327626690697,-4.142604209928086,1.0266438246813463,261,812
998,3354263,4316.940797940798,4123.0,873.2756937028817,534.2767052767052,8.032046385876972,777,a,a,0.2022904029908027,2.143199280802443,4.735103716040693,518,986
999,7163321,9183.744871794872,8818.0,3111.9937011804423,660.401282051282,13.675708441534066,780,d,c,0.3388589017469334,0.9643685773371572,3.294296727622222,28,146
1000,4635525,7452.612540192926,7275.0,1493.9423801272917,681.1495176848874,10.873291506309872,622,a,c,0.2004588823141231,-57.0063638637178,26.76644908629125,333,649
1001,4239004,5420.721227621483,5101.0,1809.7960776841812,621.002557544757,8.583795492945015,782,c,a,0.333866288578409,3.3736919035447483,12.761823045475191,103,753
1002,4753790,6063.507653061224,5872.5,1398.918777866605,717.3686224489796,8.375952538685786,784,d,c,0.2307111424457997,8.871679766669306,8.85802687873238,197,617
1003,5751204,7382.803594351733,6811.0,2604.378920516809,773.1065468549423,9.404993714697373,779,a,a,0.3527628613213153,-7.482648617895145,-0.747233580713719,187,335
1004,3212907,5165.445337620578,5017.5,1460.2248495827405,451.9003215434084,11.268117573105092,622,d,c,0.2826909887028989,-52.01947707873072,36.775448670339536,326,1019
1005,4834459,6205.980744544288,5888.0,1317.1705559295171,936.6919127086009,6.581480355866953,779,a,a,0.2122421274167583,0.0600345666525356,2.9701458061292314,310,591
1006,4970130,6371.961538461538,6090.5,1632.878202183433,866.2525641025641,7.273375308859247,780,c,c,0.256259896160277,11.916057221516354,8.868646449205315,80,559
1007,5485024,6996.2040816326535,6933.5,1880.950320715548,816.1454081632653,8.480868363765294,784,c,c,0.2688529806689978,7.453948921351444,7.224748328803043,60,423
1008,4179585,5331.103316326531,5028.0,1386.014845802859,716.6517857142857,7.344981863880685,784,a,c,0.2599864912687363,5.269427999800058,5.69162011415063,400,766
1009,2968299,4772.184887459807,4663.0,1041.5498436813723,458.1495176848875,10.399574867414923,622,a,a,0.2182542940484815,-51.0831743574535,21.006465446196053,559,1050
1010,6957339,8874.156887755102,8732.5,2387.302725583745,807.4706632653061,10.88723599568296,784,d,c,0.2690174126713757,8.129823116572856,8.164776287939631,31,160
1011,6137147,7878.237483953787,7548.0,2059.642716497554,943.3273427471116,8.273000227800061,779,a,c,0.2614344541774206,11.72253482103098,-15.883146314587194,151,272
